movie_id,budget (in Million),original_language,runtime,title,rating,keywords,genres,cast,director,producer,spoken_languages,production_companies,production_countries
6557,30,en,111.0,27 Dresses,6.1,"Lovesickness,Newspaper,Bar,Sister Sister Relationship,New Love,Wedding Planer,Witness,Bride,Bridesmaid,Sister,Music,Romantic Comedy,Sibling Rivalry,Reporter,Wedding,Woman Director","Comedy,Romance","Katherine Heigl,James Marsden,Malin Åkerman,Judy Greer,Edward Burns",Anne Fletcher,Roger Birnbaum,English,"Spyglass Entertainment,Fox 2000 Pictures",United States Of America
18126,35,en,102.0,Hannah Montana: The Movie,6.0,"Double Life,Pop Star,Musical,Tennessee,Teenage Girl,Teen Movie,Teenager,Hometown,Famous","Comedy,Drama,Family,Music,Romance","Miley Cyrus,Billy Ray Cyrus,Emily Osment,Jason Earles,Taylor Swift",Peter Chelsom,Miles Millar,English,"Walt Disney Pictures,It'S A Laugh Productions",United States Of America
16340,0,it,78.0,Rugrats in Paris: The Movie,6.0,"Paris,Invention","Adventure,Animation,Comedy,Family","E.G. Daily,Susan Sarandon,John Lithgow,Tara Strong,Cheryl Chase",Stig Bergqvist,,English,"Paramount Pictures,Nickelodeon Movies","Germany,United States Of America"
10333,30,en,132.0,The Prince of Tides,5.9,"American Football,Trainer,Twin Sister,Suppressed Past,Psychiatrist,Extramarital Affair,Woman Director","Drama,Romance","Nick Nolte,Barbra Streisand,Blythe Danner,Kate Nelligan,Jeroen Krabbé",Barbra Streisand,Barbra Streisand,English,Columbia Pictures,United States Of America
4476,30,en,133.0,Legends of the Fall,7.2,"Brother Brother Relationship,Montana,Based On Novel,World War I,Journey Round The World","Adventure,Drama,Romance,War","Brad Pitt,Anthony Hopkins,Aidan Quinn,Julia Ormond,Henry Thomas",Edward Zwick,Edward Zwick,",English","Bedford Falls Productions,Tristar Pictures",United States Of America
22947,25,en,109.0,Up in the Air,6.7,"Suitcase,Business,Omaha,On The Road,Downsizing,Cross Country,Duringcreditsstinger","Drama,Romance","George Clooney,Vera Farmiga,Anna Kendrick,Jason Bateman,Melanie Lynskey",Jason Reitman,Ivan Reitman,English,"Paramount Pictures,Rickshaw Productions",United States Of America
2755,30,en,125.0,About Schmidt,6.7,"Wife Husband Relationship,Channel Surfing,Mullet,Spiritual Journey,Life Changing,Pioneer Village,Family Gathering","Drama,Comedy","Jack Nicholson,Kathy Bates,Hope Davis,Dermot Mulroney,June Squibb",Alexander Payne,Michael Besman,English,"New Line Cinema,Avery Pix",United States Of America
82654,35,en,97.0,Warm Bodies,6.4,"Post Apocalyptic,Dystopia,Zombie,Zombie Apocalypse,Interspecies Romance,Based On Young Adult Novel","Horror,Comedy,Romance","Nicholas Hoult,Teresa Palmer,Analeigh Tipton,Rob Corddry,Dave Franco",Jonathan Levine,David Hoberman,English,Summit Entertainment,Canada
59967,30,en,118.0,Looper,6.6,"Suicide,Assassin,Drug Addiction,Future,Time Travel,Dystopia,Retirement,Boy,Murder,Organized Crime,Tragedy,Execution,Violence,Criminal,Drug Addict,Contract Killer,Neo Noir","Action,Thriller,Science Fiction","Joseph Gordon Levitt,Bruce Willis,Emily Blunt,Paul Dano,Noah Segan",Rian Johnson,James D. Stern,English,"Endgame Entertainment,Filmdistrict","China,United States Of America"
16300,0,en,87.0,Down to Earth,4.9,,"Fantasy,Comedy,Science Fiction,Romance","Chris Rock,Regina King,Chazz Palminteri,Eugene Levy,Frankie Faison",Chris Weitz,,English,"Paramount Pictures,Alphaville Films",United States Of America
9598,30,en,89.0,Babe,6.0,"Sheep,Pig,Affection,Piglet,Heroism,Talking Animal,Separation,German Shepherd,Grandson,Talking Pig","Fantasy,Drama,Comedy,Family","Christine Cavanaugh,Miriam Margolyes,Danny Mann,Hugo Weaving,Miriam Flynn",Chris Noonan,George Miller,English,"Universal Pictures,Kennedy Miller Productions","Australia,United States Of America"
82696,30,en,100.0,Hope Springs,5.8,"Renewing Wedding Vows,Marriage Counselling","Drama,Comedy,Romance","Meryl Streep,Steve Carell,Tommy Lee Jones,Jean Smart,Marin Ireland",David Frankel,Todd Black,English,"Columbia Pictures,Mandate Pictures",United States Of America
9870,30,en,111.0,Forgetting Sarah Marshall,6.4,"Hawaii,One Night Stand,Beauty","Comedy,Romance,Drama","Jason Segel,Kristen Bell,Mila Kunis,Russell Brand,Bill Hader",Nicholas Stoller,Judd Apatow,"English,日本語,Deutsch","Universal Pictures,Apatow Productions",United States Of America
8292,45,en,109.0,Four Brothers,6.7,"Brother Brother Relationship,Robbery,Arbitrary Law,Adoptive Mother,Revenge,Murder,Violence,Detroit,Duringcreditsstinger,Interracial Adoption","Action,Crime","Mark Wahlberg,Tyrese Gibson,André Benjamin,Garrett Hedlund,Terrence Howard",John Singleton,Lorenzo Di Bonaventura,"Español,English","Paramount Pictures,Di Bonaventura Pictures",United States Of America
8780,30,en,99.0,Baby Mama,5.8,"Pregnancy And Birth,Surrogate Mother",Comedy,"Tina Fey,Amy Poehler,Dax Shepard,Sigourney Weaver,Greg Kinnear",Michael Mccullers,John Goldwyn,English,"Relativity Media,Michaels Goldwyn",United States Of America
9715,0,en,114.0,Hope Floats,5.8,"Texas,Telegram,Despair,Leaving One'S Family,Funeral,Costume,Loss,High School,Judgment,Dog,Pond","Drama,Romance","Sandra Bullock,Harry Connick Jr.,Gena Rowlands,Mae Whitman,Michael Paré",Forest Whitaker,,English,"Twentieth Century Fox Film Corporation,Fortis Films",United States Of America
10521,30,en,89.0,Bride Wars,5.9,"Bride,Friendship,Engagement,Rivalry,Wedding,Family Feud",Comedy,"Anne Hathaway,Kate Hudson,Bryan Greenberg,Chris Pratt,Steve Howey",Gary Winick,,English,"Dune Entertainment,Regency Enterprises",United States Of America
10762,19,en,95.0,Without a Paddle,5.3,"Death Of A Friend,Treasure Hunt","Action,Adventure,Comedy,Thriller","Seth Green,Matthew Lillard,Dax Shepard,Antony Starr,Andrew Hampton",Steven Brill,Donald De Line,English,"Paramount Pictures,De Line Pictures",United States Of America
10096,37,en,98.0,13 Going on 30,6.3,"New York,Photographer,Editor In Chief,Wish,Michael Jackson,Child As An Adult,Best Friends In Love","Comedy,Fantasy,Romance","Jennifer Garner,Mark Ruffalo,Judy Greer,Andy Serkis,Kathy Baker",Gary Winick,Susan Arnold,"English,Français,Português","Columbia Pictures,Revolution Studios",United States Of America
59436,30,en,94.0,Midnight in Paris,7.4,"Paris,Painter,Detective,Based On Novel,Screenwriter,Forbidden Love,Time Travel,Midnight,Nostalgia,Past,Sculpture,Hemingway","Fantasy,Comedy,Romance","Owen Wilson,Rachel Mcadams,Kurt Fuller,Mimi Kennedy,Michael Sheen",Woody Allen,Letty Aronson,"English,Français,Deutsch,Español","Gravier Productions,Televisió De Catalunya (Tv3)","Spain,United States Of America"
227783,0,en,85.0,The Nut Job,5.5,"Squirrel,3D","Animation,Comedy,Family,Adventure","Will Arnett,Katherine Heigl,Brendan Fraser,Liam Neeson,Stephen Lang",Peter Lepeniotis,,English,"Open Road Films,Gulfstream Pictures","Canada,South Korea"
4133,53,en,124.0,Blow,7.4,"1970S,War On Drugs,Drug Addiction,Drug Traffic,Drug Smuggle,Rise And Fall","Crime,Drama","Johnny Depp,Penélope Cruz,Ethan Suplee,Ray Liotta,Franka Potente",Ted Demme,Denis Leary,English,New Line Cinema,United States Of America
10207,80,en,131.0,Message in a Bottle,5.8,"Sailboat,Anonymous Letter,Sailing,Love Letter,Bottle","Romance,Drama","Kevin Costner,Robin Wright,Paul Newman,John Savage,Illeana Douglas",Luis Mandoki,Kevin Costner,English,"Bel Air Entertainment,Dinovi Pictures",United States Of America
172,30,en,107.0,Star Trek V: The Final Frontier,5.6,"Federation,Starfleet,Uss Enterprise A,Sha Ka Ree,Loss Of Brother,Self Sacrifice,Hostage,Liberation Of Hostage,Romulans,Klingon,Vulcan,Space Opera","Science Fiction,Action,Adventure,Thriller","William Shatner,Leonard Nimoy,Deforest Kelley,James Doohan,George Takei",William Shatner,Harve Bennett,English,Paramount Pictures,United States Of America
21972,30,en,99.0,Like Mike,5.7,"Bet,Lightning,Sports Team,Sport,Basketball,Bullying,Orphanage,Teenager","Comedy,Drama,Family,Fantasy","Shad Moss,Morris Chestnut,Jonathan Lipnicki,Brenda Song,Jesse Plemons",John Schultz,Garrett Grant,English,"Twentieth Century Fox Film Corporation,Josephson Entertainment",United States Of America
36593,30,en,83.0,The Naked Gun 33⅓: The Final Insult,6.3,"Undercover,Spoof,State Prison","Comedy,Crime","Leslie Nielsen,Priscilla Presley,George Kennedy,O.J. Simpson,Fred Ward",Peter Segal,Robert K. Weiss,English,Paramount Pictures,United States Of America
707,30,en,131.0,A View to a Kill,6.0,"Paris,London England,France,England,San Francisco,Horse Race,Fire,Helicopter,Drug Abuse,Terrorist,Secret Identity,Firemen,Fire Engine,Villain,Ascot,Silicon Valley,Zeppelin,Earthquake,Snowboarding,Microchip,Doping,Racehorse,Flooding,Pipeline,Snow,British Secret Service,Skiing","Adventure,Action,Thriller","Roger Moore,Christopher Walken,Tanya Roberts,Grace Jones,Patrick Macnee",John Glen,Albert R. Broccoli,English,Eon Productions,"France,Iceland,United Kingdom,United States Of America"
533,30,en,85.0,The Curse of the Were-Rabbit,6.8,"Competition,Garden,Vegetable,Stop Motion,Animation,Contest,Dog,Rabbit,Pest Control,Giant Vegetable,Wallace & Gromit","Adventure,Animation,Comedy,Family","Peter Sallis,Helena Bonham Carter,Ralph Fiennes,Nicholas Smith,Liz Smith",Nick Park,Nick Park,English,"Aardman Animations,Dreamworks Animation","United Kingdom,United States Of America"
6023,30,en,126.0,P.S. I Love You,6.9,"Job Hopping,Irland,Shoe Seller,Letter,Dying And Death,Loss Of Husband","Drama,Romance","Hilary Swank,Gerard Butler,Lisa Kudrow,Harry Connick Jr.,Gina Gershon",Richard Lagravenese,Wendy Finerman,English,"Wendy Finerman Productions,Alcon Entertainment",United States Of America
6439,30,en,102.0,Racing Stripes,5.1,"Love Of Animals,Horse,Identity Crisis,Farm,Zebra",Comedy,"Frankie Muniz,Mandy Moore,Hayden Panettiere,Bruce Greenwood,Wendie Malick",Frederik Du Chau,Broderick Johnson,English,Alcon Entertainment,"United States Of America,South Africa"
4347,30,en,123.0,Atonement,7.4,"Based On Novel,Sister Sister Relationship,Flirt,Loss Of Sister,New Love,World War Ii,Book,Mistake,Innocence,Author,Redemption,Summer","Drama,Romance","Keira Knightley,James Mcavoy,Romola Garai,Saoirse Ronan,Brenda Blethyn",Joe Wright,Tim Bevan,"English,Français","Universal Pictures,Studio Canal","United Kingdom,France,United States Of America"
37056,30,en,105.0,Letters to Juliet,6.6,"Italy,Letter,Romantic Comedy,American Abroad,Boyfriend Girlfriend,Italian Stereotype,Verona Italy,Quest","Comedy,Drama,Romance","Amanda Seyfried,Christopher Egan,Gael García Bernal,Vanessa Redgrave,Franco Nero",Gary Winick,Ellen Barkin,"English,Italiano,Español","Summit Entertainment,Applehead Pictures",United States Of America
4105,30,en,125.0,Black Rain,6.2,"Japan,Yakuza,Japanese Mafia","Action,Thriller,Crime","Michael Douglas,Andy García,Kate Capshaw,Shigeru Kôyama,John Spencer",Ridley Scott,Stanley R. Jaffe,"English,日本語","Paramount Pictures,Pegasus Film Partners",United States Of America
76489,30,en,92.0,The Three Stooges,4.9,Duringcreditsstinger,Comedy,"Sean Hayes,Will Sasso,Chris Diamantopoulos,Jane Lynch,Sofía Vergara",Bobby Farrelly,Bradley Thomas,English,Wessler Entertainment,United States Of America
3933,40,en,77.0,Corpse Bride,7.2,"Shyness,England,Cheating,Old Town,Grave,Skeleton,Musical,Marriage,Wedding Ring,Stop Motion,Animation,Money,Wedding,Corpse,Wedding Ceremony,Parents,Dark Fantasy,European,Ring,Piano","Romance,Fantasy,Animation,Music","Johnny Depp,Helena Bonham Carter,Emily Watson,Tracey Ullman,Paul Whitehouse",Tim Burton,Tim Burton,English,"Tim Burton Animation Company,Will Vinton Studios",United States Of America
9918,0,en,118.0,Glory Road,7.2,"Basketball,Racial Segregation,Teachers And Students",Drama,"Josh Lucas,Derek Luke,Jon Voight,Austin Nichols,Evan Jones",James Gartner,Jerry Bruckheimer,English,Walt Disney Pictures,United States Of America
273481,30,en,121.0,Sicario,7.2,"Mexico,Cia,Smoking,Texas,Fbi,Murder,Dirty Cop,Soccer,Drug,Fbi Agent,Night Vision,Death Of Daughter,Tunnel,El Paso,Moral Dilemma,Death Of Wife,Mexican Cartel","Action,Crime,Drama,Mystery,Thriller","Emily Blunt,Benicio Del Toro,Josh Brolin,Victor Garber,Jon Bernthal",Denis Villeneuve,Edward Mcdonnell,"Español,English","Lionsgate,Thunder Road Pictures",United States Of America
307081,30,en,123.0,Southpaw,7.3,Sport,"Action,Drama","Jake Gyllenhaal,Rachel Mcadams,Forest Whitaker,Oona Laurence,50 Cent",Antoine Fuqua,Steve Tisch,English,"Escape Artists,Riche Ludwig Productions",United States Of America
16871,30,en,99.0,Drag Me to Hell,6.2,"Gypsy,Work,Gore,Curse,Psychologist,Psychic,Evil,Loan Officer,Obituary,Engagement Ring,Gypsies","Horror,Thriller","Alison Lohman,Justin Long,Lorna Raver,Dileep Rao,David Paymer",Sam Raimi,Grant Curtis,"English,Español,Magyar,Český","Universal Pictures,Ghost House Pictures",United States Of America
293863,25,en,112.0,The Age of Adaline,7.4,"San Francisco,Immortality,Love,Forever","Fantasy,Drama,Romance","Blake Lively,Michiel Huisman,Harrison Ford,Ellen Burstyn,Kathy Baker",Lee Toland Krieger,Tom Rosenberg,English,"Lakeshore Entertainment,Sidney Kimmel Entertainment",United States Of America
13156,0,en,111.0,Secondhand Lions,6.9,"Texas,Money,Veteran","Comedy,Drama,Family","Michael Caine,Robert Duvall,Haley Joel Osment,Josh Lucas,Kyra Sedgwick",Tim Mccanlies,,English,New Line Cinema,United States Of America
41233,30,en,107.0,Step Up 3D,6.6,"Musical,Duringcreditsstinger,3D","Drama,Romance","Rick Malambri,Adam G. Sevani,Joe Slaughter,Sharni Vinson,Alyson Stoner",Jon M. Chu,,English,"Summit Entertainment,Touchstone Pictures",United States Of America
9266,25,en,104.0,Blue Crush,5.6,"Sea,Surfer,Hawaii,Sport,Job,American Football Player,Pretty Woman",Adventure,"Kate Bosworth,Matthew Davis,Michelle Rodriguez,Sanoe Lake,Mika Boorem",John Stockwell,Brian Grazer,English,"Imagine Entertainment,Mikona Productions Gmbh & Co. Kg","Germany,United States Of America"
1262,30,en,113.0,Stranger Than Fiction,7.1,"Professor,Literature,Love,Romantic Comedy,Author,Fate,Death,Dying,Novelist,Publisher,What If","Comedy,Drama,Fantasy,Romance","Will Ferrell,Maggie Gyllenhaal,Dustin Hoffman,Emma Thompson,Queen Latifah",Marc Forster,,English,"Mandate Pictures,Three Strange Angels",United States Of America
4513,30,en,113.0,30 Days of Night,6.2,"Sunrise,Winter,Vampire,Marriage Crisis,Alaska,Based On Graphic Novel,Blizzard,Blood Lust,Polar Night","Horror,Thriller","Josh Hartnett,Melissa George,Ben Foster,Danny Huston,Mark Boone Junior",David Slade,Sam Raimi,English,"Columbia Pictures,Dark Horse Entertainment","New Zealand,United States Of America"
22970,30,en,95.0,The Cabin in the Woods,6.5,"Cabin,Plot Twist,Cabin In The Woods,Filmed Killing,Video Wall,Speaker Phone,Mounted Animal Head,Young Adult","Horror,Thriller","Kristen Connolly,Chris Hemsworth,Anna Hutchison,Fran Kranz,Jesse Williams",Drew Goddard,Joss Whedon,"English,日本語","Lionsgate,Mutant Enemy Productions",United States Of America
7278,30,en,84.0,Meet the Spartans,3.7,"Fight,Queen,Penguin,Black Hole,Men,Army,S.A.T.,Aftercreditsstinger,Duringcreditsstinger",Comedy,"Sean Maguire,Carmen Electra,Ken Davitian,Kevin Sorbo,Diedrich Bader",Jason Friedberg,Jason Friedberg,English,"Regency Enterprises,New Regency Pictures",United States Of America
9013,30,en,126.0,Midnight Run,7.2,"Crooked Lawyer,Bail Jumper,Mafia Accountant,Stretch Limousine,Manhattan, New York City,Southwestern U.S.,Bus Station,Police Surveillance","Adventure,Comedy,Crime","Robert De Niro,Charles Grodin,Yaphet Kotto,John Ashton,Dennis Farina",Martin Brest,Martin Brest,"Český,English","Universal Pictures,City Light Films",United States Of America
865,27,en,101.0,The Running Man,6.4,"Prison,Chase,Hunting Human Beings,Game Show,Dystopia,Dystopic Future","Action,Science Fiction","Arnold Schwarzenegger,Richard Dawson,María Conchita Alonso,Yaphet Kotto,Jim Brown",Paul Michael Glaser,George Linder,English,"Keith Barish Productions,Taft Entertainment Pictures",United States Of America
10776,25,en,94.0,Little Shop of Horrors,6.6,"Flower,Solar Eclipse,Florist,Assistant,Plants,Success,Aggression By Plant,Investigation,Nerd,Blonde,Carnivorous Plant,Remake,Crush,Based On Play,Motorcycle,Eclipse,Part Animated,Dentist,Bum,Killer Plant,Based On Stage Musical,Skid Row,Based On Film,Plant Food,Flesh Eating Plant,Inept Assistant,Cult Classic,Man Eating Plant","Horror,Comedy,Music","Rick Moranis,Ellen Greene,Vincent Gardenia,Steve Martin,Tisha Campbell Martin",Frank Oz,David Geffen,English,The Geffen Company,United States Of America
50456,30,en,111.0,Hanna,6.5,"Assassin,Self Sacrifice,Strip Club,Secret Agent,Training,British,Road Trip,Dead Animal,Teenage Girl,Pistol,Duringcreditsstinger","Action,Thriller,Adventure","Saoirse Ronan,Eric Bana,Vicky Krieps,Cate Blanchett,Tom Hollander",Joe Wright,Leslie Holleran,"English,Français,Deutsch,Italiano,العربية,Español","Focus Features,Neunte Babelsberg Film","Germany,United Kingdom,United States Of America"
9823,30,en,95.0,Mortal Kombat: Annihilation,3.8,"Martial Arts,Authority,Tournament,Battle,Fighting,Based On Video Game,Hand To Hand Combat","Action,Fantasy,Science Fiction","Robin Shou,Talisa Soto,James Remar,Sandra Hess,Lynn 'Red' Williams",John R. Leonetti,Lawrence Kasanoff,English,"New Line Cinema,Threshold Entertainment",United States Of America
59861,30,en,98.0,Larry Crowne,5.7,"Classroom,College,Teacher,Diner,Loss Of Job,Economics,Yard Sale,Cell Phone,Scooter,Back To School","Comedy,Romance,Drama","Tom Hanks,Julia Roberts,Bryan Cranston,Cedric The Entertainer,Pam Grier",Tom Hanks,Tom Hanks,English,"Universal Pictures,Playtone Productions",United States Of America
133805,30,en,100.0,Carrie,5.8,"Terror,Based On Novel,Power,Telekinesis,High School,Remake,Revenge,Murder,Prank,Prom,Teenager,Explosion,Violence,Religious,Humiliation,Woman Director","Drama,Horror","Chloë Grace Moretz,Julianne Moore,Judy Greer,Alex Russell,Portia Doubleday",Kimberly Peirce,Kevin Misher,English,"Screen Gems,Metro Goldwyn Mayer (Mgm)",United States Of America
12763,30,en,108.0,Take the Lead,6.6,"Dancing Master,Dance,Musical,Woman Director",Music,"Antonio Banderas,Rob Brown,Yaya Dacosta,Alfre Woodard,John Ortiz",Liz Friedlander,Diane Nabatoff,English,"New Line Cinema,Tiara Blu Films",United States Of America
9766,30,en,125.0,Gridiron Gang,6.5,"Competition,Prisoner,Probation Assistant ,Sport,Violence,American Football Player","Action,Adventure,Crime,Drama","Dwayne Johnson,Xzibit,L. Scott Caldwell,Leon Rippy,Kevin Dunn",Phil Joanou,Neal H. Moritz,English,Columbia Pictures,United States Of America
14034,45,en,94.0,What's the Worst That Could Happen?,5.1,"Business Man,Master Thief,Thief,Ring","Action,Comedy","Martin Lawrence,Danny Devito,John Leguizamo,Glenne Headly,Carmen Ejogo",Sam Weisman,,English,Metro Goldwyn Mayer (Mgm),United States Of America
12244,30,en,79.0,9,6.6,"Man Vs Machine,Hope,Post Apocalyptic,Dystopia,Friendship,War,Steampunk,Coward,End Of World,Rag Doll","Action,Adventure,Animation,Science Fiction,Thriller","Christopher Plummer,Martin Landau,John C. Reilly,Crispin Glover,Jennifer Connelly",Shane Acker,Tim Burton,English,"Focus Films,Starz Animation",United States Of America
109421,30,en,106.0,Side Effects,6.4,"Fraud,Cover Up,Murder,Drug,Prescription Medication,Professional Reputation","Thriller,Crime,Drama","Jude Law,Rooney Mara,Catherine Zeta Jones,Channing Tatum,Vinessa Shaw",Steven Soderbergh,Lorenzo Di Bonaventura,"English,Français","Di Bonaventura Pictures,Endgame Entertainment",United States Of America
11137,0,en,111.0,The Prince & Me,5.9,"Secret Identity,Wisconsin,Prince,College,Modesty,Romantic Comedy,Student,Falling In Love,Woman Director,Young Adult","Comedy,Romance","Julia Stiles,Luke Mably,Ben Miller,Miranda Richardson,James Fox",Martha Coolidge,Mark Amin,"Dansk,Deutsch,English","Paramount Pictures,Lions Gate Films","Czech Republic,United States Of America"
51162,30,en,63.0,Winnie the Pooh,6.8,"Owl,Tiger,Aftercreditsstinger,Duringcreditsstinger","Animation,Family","Jim Cummings,Travis Oates,Bud Luckey,Craig Ferguson,Tom Kenny",Stephen Anderson,Peter Del Vecho,English,"Walt Disney Pictures,Walt Disney Animation Studios",United States Of America
10152,19,en,85.0,Dumb and Dumberer: When Harry Met Lloyd,4.1,"Skateboarding,Adoption,Friendship,Fate",Comedy,"Mimi Rogers,Eric Christian Olsen,Luis Guzmán,Rachel Nichols,Eugene Levy",Troy Miller,Oren Koules,English,New Line Cinema,United States Of America
9452,30,en,108.0,Bulworth,6.3,"Mission Of Murder,Politics,Election Campaign,Liberal,Swearing,Political Satire,Hip Hop Culture","Comedy,Drama","Warren Beatty,Halle Berry,Sean Astin,Christine Baranski,Adilah Barnes",Warren Beatty,Pieter Jan Brugge,English,Twentieth Century Fox Film Corporation,United States Of America
239566,0,en,139.0,Get on Up,6.4,"Biography,James Brown","Drama,Music","Chadwick Boseman,Nelsan Ellis,Dan Aykroyd,Viola Davis,Lennie James",Tate Taylor,Brian Grazer,English,"Universal Studios,Imagine Films Entertainment",United States Of America
53113,0,en,127.0,One True Thing,6.2,"Dysfunctional Family,Cancer,Death Of Parent","Drama,Romance","Meryl Streep,Renée Zellweger,William Hurt,Tom Everett Scott,Lauren Graham",Carl Franklin,,English,Universal Pictures,United States Of America
9271,30,en,106.0,Virtuosity,5.4,"Artificial Intelligence,Android,Hologram,Computer Program,Virtual Reality,Ex Cop,Visual Effect,Police Training","Action,Crime,Science Fiction,Thriller","Denzel Washington,Russell Crowe,Kelly Lynch,William Forsythe,Stephen Spinella",Brett Leonard,Gary Lucchesi,English,Paramount Pictures,United States Of America
4474,0,en,95.0,My Super Ex-Girlfriend,4.8,"New York,Flying,Ex Boyfriend,Ex Girlfriend,Disappointment,Supernatural Powers,Shark","Fantasy,Drama,Action,Comedy,Crime,Science Fiction","Uma Thurman,Luke Wilson,Anna Faris,Eddie Izzard,Rainn Wilson",Ivan Reitman,Arnon Milchan,English,"Regency Enterprises,New Regency Pictures",United States Of America
184346,30,en,118.0,Deliver Us from Evil,5.9,"Possessed,Demon,Occult,Demonic Possession","Thriller,Crime,Horror","Eric Bana,Edgar Ramírez,Olivia Munn,Joel Mchale,Sean Harris",Scott Derrickson,Jerry Bruckheimer,English,"Jerry Bruckheimer Films,Screen Gems",United States Of America
48340,30,en,108.0,Sanctum,5.8,"Cave,Water,Adventure","Action,Thriller","Ioan Gruffudd,Richard Roxburgh,Alice Parkinson,Daniel Wyllie,Allison Cratchley",Alister Grierson,Andrew Wight,English,"Universal Pictures,Wayfare Entertainment","United States Of America,Australia"
14846,35,en,111.0,Little Black Book,5.2,Plan,"Comedy,Romance,Drama","Brittany Murphy,Holly Hunter,Kathy Bates,Ron Livingston,Kevin Sussman",Nick Hurran,Elaine Goldsmith Thomas,English,"Revolution Studios,Blue Star Pictures",United States Of America
72207,30,en,124.0,The Five-Year Engagement,5.7,"Sex,San Francisco,Restaurant,Frustration,Chase,Offer,Engagement,Love,Psychologist,Wedding,Proposal,Chef,Ceremony,Englishwoman,Ring,Unemployed",Comedy,"Jason Segel,Emily Blunt,Chris Pratt,Alison Brie,Rhys Ifans",Nicholas Stoller,,English,"Universal Pictures,Dentsu",United States Of America
16232,30,en,104.0,Mr. 3000,5.0,"Baseball,Sport","Comedy,Drama","Bernie Mac,Angela Bassett,Michael Rispoli,Brian J. White,Dondre Whitfield",Charles Stone Iii,Roger Birnbaum,English,Touchstone Pictures,United States Of America
43539,30,en,133.0,The Next Three Days,6.9,"Evidence,Passport,Argument,County Jail,Fingerprints,Appeal,Escape Artist","Romance,Drama,Thriller,Crime","Russell Crowe,Elizabeth Banks,Brian Dennehy,Rza,Moran Atias",Paul Haggis,Paul Haggis,English,"Lionsgate,Fidélité Films","United States Of America,France"
9920,30,en,87.0,Ultraviolet,4.8,"Skyscraper,Vampire,Victim,Dystopia,Boy,Doctor,Violence,One Woman Army,Hemophagia,Stamina,Totalitarian,Antigen,Cure,Strength,Biological Warfare,Lab Technician,Rooftop Fight,Gravity,Light Sensitivity","Science Fiction,Action,Thriller","Milla Jovovich,Cameron Bright,Nick Chinlund,Sebastien Andrieu,Ida Martin",Kurt Wimmer,John Baldecchi,"English,Tiếng-Việt","Screen Gems,Ultravi Productions",United States Of America
8978,30,en,109.0,Assault on Precinct 13,6.0,"Drug Abuse,Mexican Standoff,Junkie,Prison Cell,Snow Storm,Transport Of Prisoners,Dying And Death,Molotow Cocktail,New Year'S Day,Remake,Deception,Survival,Shootout,Police Corruption,Brutality,Power Outage,Violence,Silencer,Machine Gun,Night Vision Goggles,Exploding Bus,Detroit Michigan",Thriller,"Ethan Hawke,Laurence Fishburne,Gabriel Byrne,Maria Bello,Drea De Matteo",Jean François Richet,Pascal Caucheteux,"English,Srpski,Español","Rogue Pictures,Why Not Productions","United States Of America,France"
11702,30,en,87.0,The Replacement Killers,6.0,"Usa,China,Assault Rifle,Sniper,Chinatown,Drug Dealer,Hitman,Funeral,Conscientious Objector,Revenge,On The Run,Fugitive,One Man Army,Sunglasses,Drug Lord,Silencer,Uzi,Police Raid,Contract Killer,Replacement","Action,Drama,Crime,Thriller","Chow Yun Fat,Mira Sorvino,Michael Rooker,Kenneth Tsang,Jürgen Prochnow",Antoine Fuqua,Brad Grey,"广州话-/-廣州話,Český,English",Columbia Pictures Corporation,United States Of America
18550,25,en,98.0,Fled,5.2,"Hacker,Undercover Agent,Mafia,Chain Gang,Fugitive,Floppy Disk","Action,Comedy,Thriller","Laurence Fishburne,Stephen Baldwin,Salma Hayek,Will Patton,Robert John Burke",Kevin Hooks,,English,Metro Goldwyn Mayer (Mgm),United States Of America
8869,0,en,99.0,Eight Legged Freaks,5.4,"Pick Up,Wetting Pants,Hockey Mask,Barbershop,Perfume,Aunt Nephew Relationship,Straight Razor,Town Meeting,Forklift,Contamination,Spiders,Animal Horror","Action,Comedy,Horror,Thriller","David Arquette,Kari Wuhrer,Scott Terra,Scarlett Johansson,Doug E. Doug",Ellory Elkayem,Bruce Berman,English,"Village Roadshow Pictures,Npv Entertainment","Australia,United States Of America"
43347,30,en,112.0,Love & Other Drugs,6.6,"Male Nudity,Female Nudity,Letter,Love,Viagra,Sexual Freedom,Free Spirit","Drama,Comedy,Romance","Jake Gyllenhaal,Anne Hathaway,Oliver Platt,Hank Azaria,Gabriel Macht",Edward Zwick,,English,"Bedford Falls Productions,Dune Entertainment",United States Of America
3489,30,en,108.0,88 Minutes,5.7,"Fbi,Professor,Ladies' Man,Medical Examiner,Serial Killer,Lecture","Crime,Mystery,Thriller","Al Pacino,Alicia Witt,Leelee Sobieski,Amy Brenneman,William Forsythe",Jon Avnet,Gary Scott Thompson,English,"Tristar Pictures,Nu Image Entertainment",United States Of America
9701,35,en,126.0,North Country,6.8,"Rape,Secret,Minnesota,Witness,Miner,Insult,Court,Lawsuit,Love,Lesbian,Battle,Case,Woman,Woman Director,Landmark,Harrassment,Legal",Drama,"Charlize Theron,Elle Peterson,Thomas Curtis,Frances Mcdormand,Sean Bean",Niki Caro,Nick Wechsler,English,"Warner Bros.,Participant Media",United States Of America
