movie_id,title,tags
136835,No Good Deed,sadistic hostage sociopath serial-killer blood escaped-convict murderer home-invasion killer deadly escaped-killer terri devot wife mother two live ideal suburban life atlanta colin charm danger escap convict show door claim car troubl terri offer phone help soon learn good deed goe unpunish find fight surviv invad home terror famili en crime thriller idris-elba taraji-p.-henson leslie-bibb kate-del-castillo henry-simmons English will-packer-productions United-States-of-America william-packer sam-miller
5876,The Mist,father-son-relationship monster supermarket fight artist fog bible spider survivor faith prayer blood-splatter gore giant-monster blood anger thunderstorm violent storm dens cloud mist envelop small main town trap artist david drayton fiveyearold son local groceri store peopl soon discov mist conceal deadli horror threaten live wors saniti en science-fiction horror thriller thomas-jane marcia-gay-harden laurie-holden andre-braugher toby-jones English darkwoods-productions dimension-films United-States-of-America frank-darabont
264660,Ex Machina,dancing artificial-intelligence distrust isolation technology manipulation friendship deception laboratory robot power-outage surveillance-camera consciousness existentialism lockdown philosophical robot-human-relationship turing-test cybernetics caleb 26 year old coder world largest internet compani win competit spend week privat mountain retreat belong nathan reclus ceo compani caleb arriv remot locat find particip strang fascin experi must interact world first true artifici intellig hous bodi beauti robot girl en drama science-fiction domhnall-gleeson alicia-vikander oscar-isaac sonoya-mizuno corey-johnson English dna-films universal-pictures-international-(upi) United-Kingdom andrew-macdonald alex-garland
492,Being John Malkovich,individual transvestism sexual-identity witch identity subconsciousness new-identity pet chimp puppeteer appropriation-of-another-human-being externally-controlled-action married-couple brain pet-shop door secret-love spike jonz debut featur film love stori mix comedi fantasi stori unsuccess puppet name craig one day work find portal head actor john malkovich portal soon becom passion anybodi enter mad control world overtak anoth human bodi en fantasy drama comedy john-cusack cameron-diaz catherine-keener charlie-sheen john-malkovich English Français gramercy-pictures propaganda-films United-States-of-America steve-golin spike-jonze
25462,Two Can Play That Game, vivica fox sizzl woman scorn plan get man back mean necessari comedi player get play corpor overachiev allaround fli chick shanté smith fox think she got good keep slickster boyfriend morri chestnut stray discov greener pastur shanté archriv gabriel union en comedy romance vivica-a.-fox morris-chestnut anthony-anderson gabrielle-union wendy-raquel-robinson English screen-gems United-States-of-America mark-brown
238603,Earth to Echo,alien found-footage construct project begin dig neighborhood best friend tuck munch alex inexplic begin receiv strang encod messag cell phone convinc someth bigger go go parent author everyon around refus take messag serious three embark secret adventur crack code follow sourc take matter hand get trio way head discov mysteri anoth world desper need help epic suspens excit journey follow chang live forev en family adventure science-fiction teo-halm astro resse-hartwig ella-wahlestedt jason-gray-stanford English walt-disney-studios-motion-pictures panay-films United-States-of-America ryan-kavanaugh dave-green
10691,Crazy/Beautiful,lovesickness jealousy parents-kids-relationship love-of-one's-life cutting-the-cord forbidden-love kiss crush teenage-crush relationship unhappiness pacif palisad high poor latino fall hard troubl girl affluent neighborhood en drama romance kirsten-dunst jay-hernandez bruce-davison herman-osorio miguel-castro Español English touchstone-pictures ufland United-States-of-America rachel-pfeffer john-stockwell
1251,Letters from Iwo Jima,world-war-ii cave dying-and-death pacific-theater japanese-army imperial-japan stori battl iwo jima unit state imperi japan world war ii told perspect japanes fought en action adventure drama war ken-watanabe kazunari-ninomiya tsuyoshi-ihara ryo-kase shidou-nakamura English 日本語 dreamworks-skg amblin-entertainment Japan United-States-of-America clint-eastwood
5172,The Astronaut Farmer,nasa texas dream fbi bankrupt peasant earth farm insanity rocket life's-dream spinner space independent-film astronaut family texan charl farmer left air forc young man save famili ranch dad die like american rancher owe bank unlik he astrophysicist rocket barn one he built want take space dream fbi put surveil tri buy rocket fuel faa stall file flight plan charl undet en adventure comedy drama science-fiction billy-bob-thornton virginia-madsen max-thieriot jasper-polish logan-polish English polish-brothers-construction United-States-of-America paula-weinstein michael-polish
58680,Woo,blind-date love manhattan -new-york-city woman-director gorgeou extravert woo meet insecur straightlac law clerk tim blind date en comedy romance jada-pinkett-smith tommy-davidson duane-martin michael-ralph darrel-heath English new-line-cinema new-deal-productions United-States-of-America daisy-von-scherler-mayer
264644,Room,based-on-novel carpet isolation kidnapping imprisonment grandparents escape hospital dog captive mother-son-relationship shed skylight jack young boy 5 year old live life one room believ everyth within real thing world happen suddenli tell thing outsid room en drama thriller brie-larson jacob-tremblay joan-allen sean-bridgers william-h.-macy English téléfilm-canada film-4 Canada Ireland ed-guiney lenny-abrahamson
14577,Dirty Work, unemploy recent dump mitch buddi sam start revengeforhir busi rais 50000 sam father need get heart transplant dirti duo bring movi theater manag hire hooker pose dead bodi live tv ad wealthi develop hire guy trash build condemn problem aris feud ensu en comedy norm-macdonald artie-lange jack-warden traylor-howard don-rickles English robert-simonds-productions metro-goldwyn-mayer-(mgm) Canada United-States-of-America bob-saget
11592,Serial Mom,housewife protection motherly-love evil-mother murder independent-film perfection pictur perfect middl class famili shock find one neighbor receiv obscen phone call mom take slight famili person turn inde one harass neighbor slight befal belov famili bodi count begin increas en comedy crime horror thriller kathleen-turner sam-waterston ricki-lake matthew-lillard traci-lords English savoy-pictures polar-entertainment United-States-of-America john-fiedler john-waters
16406,Dick,richard-nixon watergate the-white-house comedi two high school girl wander class trip white hous meet presid richard nixon becom offici dog walker nixon dog checker becom secret advisor waterg scandal en comedy kirsten-dunst michelle-williams will-ferrell dan-hedaya bruce-mcculloch English Français columbia-pictures Canada France United-States-of-America gale-anne-hurd andrew-fleming
19052,Light It Up, winter day southsid queen high school event collid six student suddenli arm standoff nypd school classroom freez teacher come go resourc scant en drama thriller usher-raymond vanessa-williams forest-whitaker rosario-dawson robert-ri'chard English  United-States-of-America craig-bolotin
3682,54,new-york sex nightclub money drug disco shane jersey boy big dream cross river hope find excit life studio 54 steve rubel mastermind behind infam disco pluck shane sea face clamor get insid club shane get foot door land covet job behind bar frontrow seat legendari parti planet en music drama ryan-phillippe salma-hayek breckin-meyer mike-myers neve-campbell English redeemable-features filmcolony United-States-of-America richard-n.-gladstein mark-christopher
9683,Bubble Boy,lovesickness niagara-falls crush youth illness jimmi young man born without immun system live life within plastic bubbl bedroom pine sweet caress girlnextdoor chloe chloe decid marri high school boyfriend jimmi bubbl suit trek crosscountri stop swoosi kurtz jimmi overprotect mom costar along fabio portray leader religi cult en adventure comedy drama romance jake-gyllenhaal swoosie-kurtz marley-shelton danny-trejo john-carroll-lynch English touchstone-pictures United-States-of-America beau-flynn blair-hayes
2084,Birthday Girl,female-nudity robbery mail-order-bride bank-clerk shi bank clerk order russian mail order bride find life turn upsid en comedy crime thriller nicole-kidman ben-chaplin vincent-cassel mathieu-kassovitz kate-lynn-evans English Pусский hal-films mirage-enterprises United-Kingdom United-States-of-America steve-butterworth jez-butterworth
107811,21 & Over,alcohol birthday debauchery brilliant student jeff chang import interview life tomorrow today still birthday start casual celebr friend evolv night debaucheri risk derail life plan en comedy miles-teller skylar-astin justin-chon sarah-wright jonathan-keltz English relativity-media virgin-produced United-States-of-America david-hoberman jon-lucas
2266,"Paris, je t'aime",paris city-portrait jazz subway new-love immigration nanny tourist woman-director olivi assaya gu van sant we craven alfonso cuaron among 20 distinguish director contribut collect 18 stori explor differ aspect parisian life colour charact drama includ pair mime husband tri chose wife lover marri man turn prostitut advic fr drama romance steve-buscemi natalie-portman willem-dafoe maggie-gyllenhaal axel-kiener Español Français English 普通话 العربية filmazure pirol-stiftung France claudie-ossard isabel-coixet
13074,Resurrecting the Champ,sport upandcom sport report rescu homeless man champ discov fact box legend believ pass away begin opportun resurrect champ stori escap shadow father success becom person journey ambiti report reexamin life relationship famili en drama samuel-l.-jackson josh-hartnett alan-alda teri-hatcher kathryn-morris English battleplan-productions yari-film-group United-States-of-America bob-yari rod-lurie
144340,Admission,princeton-university admissions straitlac princeton univers admiss offic portia nathan caught offguard make recruit visit altern high school overseen former colleg classmat freewheel john pressman pressman surmis jeremiah gift yet unconvent student might well son portia secretli gave adopt mani year ago soon portia find bend rule jeremiah put risk life thought alway want process find way surpris exhilar life romanc never dream en comedy drama romance tina-fey paul-rudd michael-sheen lily-tomlin wallace-shawn English focus-features United-States-of-America paul-weitz
48217,The Widow of Saint-Pierre,france island fisherman love revenge murder execution 19th-century 1850 isol french island saintpierr murder shock nativ two fishermen arrest one loui ollivi die custodi neel august sentenc death guillotin island small neither guillotin execution sent august place supervis armi captain en romance drama daniel-auteuil emir-kusturica juliette-binoche michel-duchaussoy philippe-magnan Français cinémaginaire-inc. epithete-films France Canada patrice-leconte
28211,Chloe,toronto lesbian remake-of-french-film suspicious-wife female-doctor playing-piano doctor hire escort seduc husband suspect cheat though unforeseen event put famili danger en drama thriller mystery julianne-moore liam-neeson amanda-seyfried max-thieriot r.-h.-thomson English studiocanal montecito-picture-company -the France United-States-of-America Canada ivan-reitman atom-egoyan
47502,Faithful,kitchen female-protagonist bathtub wedding-anniversary flashback depress housewif whose husband affair contempl suicid chang mind face death killer hire en comedy crime drama cher chazz-palminteri ryan-o'neal paul-mazursky amber-smith English new-line-cinema miramax-films United-States-of-America robert-de-niro paul-mazursky
9950,Find Me Guilty,court-case staatsanwältin family-clan gangster base true stori jack dinorscio mobster defend court would longest mafia trial us histori en drama action comedy crime vin-diesel alex-rocco frank-pietrangolare richard-dedomenico paul-borghese English Polski yari-film-group Germany United-States-of-America robert-greenhut sidney-lumet
84892,The Perks of Being a Wallflower,shyness secret narration kiss freshman coming-of-age teenage-boy high-school-student first-love aunt-nephew-relationship gay-lead-character santa-hat lgbt-teen aunt-nephew-incest based-on-young-adult-novel comingofag stori base bestsel novel stephen chboski follow 15yearold freshman charli endear naiv outsid taken wing two senior move tale love loss fear hope unforgett friend help us life en drama romance logan-lerman emma-watson ezra-miller paul-rudd nina-dobrev English summit-entertainment mr.-mudd-production United-States-of-America john-malkovich stephen-chbosky
24227,Excessive Force,police shoulder-holster police-shootout shootout-at-a-train-station chicago policeman terri mccain determin put away mobster sal dimarco alway get acquit technic monitor drug sale shootout ensu one terri fellow offic get away 3 million sal money suspect terri took cash mobster send men kill terri brother dylan partner franki hawkin furiou terri set take reveng mean necessari en action thomas-ian-griffith lance-henriksen james-earl-jones burt-young tony-todd English new-line-cinema ian-page-productions United-States-of-America jon-hess
9672,Infamous,killing death-penalty kansas author murder-hunt research book cold blood writer truman capot develop close relationship convict murder dick hickock perri smith en drama sigourney-weaver toby-jones gwyneth-paltrow sandra-bullock isabella-rossellini English Deutsch killer-films longfellow-pictures United-States-of-America anne-walker-mcbay douglas-mcgrath
44853,The Claim, prospector sell wife daughter anoth gold miner right gold mine twenti year later prospector wealthi man own much old west town name kingdom come chang brew past come back haunt surveyor crew scout town locat new railroad line young woman suddenli appear town evid man daughter en drama romance western peter-mullan milla-jovovich wes-bentley nastassja-kinski sarah-polley English revolution-films arts-council-of-england United-Kingdom Canada France andrew-eaton michael-winterbottom
157544,The Vatican Tapes,exorcism anti-christ exorcist highli secur vault deep within wall vatican citi cathol church hold thousand old film video footag document exorcismssuppos exorc unexplain religi phenomena feel world readi see first tape case 83g stolen archiv expos public anonym sourc en thriller horror olivia-taylor-dudley michael-peña djimon-hounsou dougray-scott peter-andersson English Deutsch lakeshore-entertainment lionsgate United-States-of-America tom-rosenberg mark-neveldine
59678,Attack the Block,street-gang fireworks chase meteor playground arrest cannabis moped car-set-on-fire car-crash alien social-satire crime race naive-children teen gang grim south london hous estat must team resid protect neighbourhood terrifi alien invas en action comedy science-fiction nick-frost jodie-whittaker john-boyega luke-treadaway flaminia-cinque English uk-film-council studio-canal United-Kingdom nira-park joe-cornish
79777,In the Land of Blood and Honey,muslim sister-sister-relationship sarajevo bosnian-war-of-1992-1995 violence united-nations woman-director bosnian war danijel soldier fight serb reencount ajla bosnian who captiv camp overse promis connect becom ambigu motiv chang en drama romance war zana-marjanović goran-kostić branko-Đurić dzana-pinjo miloš-timotijević Bosanski Hrvatski English Srpski filmdistrict United-States-of-America angelina-jolie
158011,The Call,underground gas-station kidnapping murder suspense serial-killer american-flag multiple-stabbings violence person-on-fire cell-phone psycho jordan turner experienc 911 oper make error judgment call end badli jordan rattl unsur continu teenag casey welson abduct back man car call 911 jordan one call upon use experi insight quick think help casey escap save make sure man brought justic en crime thriller halle-berry abigail-breslin morris-chestnut michael-imperioli ella-rae-peck English tristar-pictures wwe-studios United-States-of-America michael-a.-helfant brad-anderson
407887,Operation Chromite,"korea fictionalized-history operation-""trudy-jackson"" general-douglas-macarthur operation-x-ray incheon squad soldier fight korean war crucial battl incheon ko history drama war action lee-jung-jae liam-neeson lee-beom-soo jin-se-yeon jung-joon-ho English 한국어/조선말 taewon-entertainment South-Korea taewon-chung john-h.-lee"
17043,The Crocodile Hunter: Collision Course,crocodile aussi adventur steve irwin aka crocodil hunter avoid deathrol nab anoth feisti croc hope save poacher steve doesnt know crocodil innoc swallow top secret us satellit beacon poacher actual american special agent sent retriev crikey outback bush wife terri everpres commentari ring countrysid close one steve crocodil hunter save gorgeou croc reloc wont easi handl birdeat spider venom snake without get bitten gunwield agent shouldnt much problem en family action adventure steve-irwin terri-irwin magda-szubanski david-wenham lachy-hulme English cheyenne-enterprises discovery-channel-pictures Australia United-States-of-America arnold-rifkin john-stainton
8952,I Love You Phillip Morris,judge small-town con-man fraud jail white-collar-criminal steve russel smalltown cop bore bland lifestyl russel turn fraud mean shake thing long russel crimin antic land behind bar encount charismat phillip morri smitten russel devot entir life morri regardless consequ en comedy drama romance jim-carrey ewan-mcgregor leslie-mann rodrigo-santoro brennan-brown English europacorp United-States-of-America andrew-lazar glenn-ficarra
62204,Quest for Fire,stone-age cavemen prehistoric-adventure prehistoric-times prehistoric-man coloss adventur odyssey turn back hand time begin man exist 80000 year ago man roam earth expos mani harsh element natur peril atmospher rug terrain rival tribe savag beast quest fire examin peac tribe search import element fire knowledg creat focus human dream well realist insight prehistor man constant struggl surviv vividli recreat sensat product xx adventure drama everett-mcgill ron-perlman nicholas-kadi rae-dawn-chong gary-schwartz No-Language belstar-productions stéphan-films Canada France United-States-of-America jean-jacques-annaud
13435,Antwone Fisher,u.s.-navy biography sailor prone violent outburst sent naval psychiatrist help refus first open young man eventu break reveal horrif childhood guidanc doctor confront pain past begin quest find famili never knew en drama romance derek-luke malcolm-david-kelley cory-hodges denzel-washington joy-bryant English 日本語 Pусский Español fox-searchlight-pictures mundy-lane-entertainment United-States-of-America denzel-washington
17187,The Emperor's Club, william hundert passion principl classic professor find tightlycontrol world shaken inexor alter new student sedgewick bell walk classroom begin fierc battl will give way close studentteach relationship result life lesson hundert still haunt quarter centuri later en drama romance kevin-kline emile-hirsch embeth-davidtz rob-morrow edward-herrmann English universal-pictures United-States-of-America michael-hoffman
319,True Romance,father-son-relationship film-producer mexican-standoff loss-of-father cocaine love mafia los-angeles drug illegal-prostitution gun-violence clarenc marri hooker alabama steal cocain pimp tri sell hollywood owner coke tri reclaim en action thriller crime romance christian-slater patricia-arquette michael-rapaport bronson-pinchot gary-oldman English Italiano davis-films august-entertainment United-States-of-America gary-barber tony-scott
59457,Womb, woman consum love forc bear clone dead belov infanc manhood face unavoid complex controversi decis en romance science-fiction eva-green matt-smith lesley-manville peter-wight istván-lénárt English razor-film-produktion-gmbh Germany France Hungary benedek-fliegauf
9504,Glengarry Glen Ross,robbery office shop estate-agent company contest cowardliness cult-film real-estate pressure neo-noir glengarri glen ross follow live four uneth chicago real estat agent prepar go length legal illeg unload undesir real estat unwil prospect buyer en crime drama mystery al-pacino jack-lemmon alec-baldwin alan-arkin ed-harris English new-line-cinema ggr United-States-of-America jerry-tokofsky james-foley
37414,The Killer Inside Me,sheriff crime-fighter deputi sheriff lou ford pillar commun small west texa town patient appar thought peopl think littl slow mayb bore worst say nobodi know lou call sick brilliant disturb sociopath sadist en crime drama thriller casey-affleck kate-hudson jessica-alba ned-beatty tom-bower English revolution-films indion-entertainment-group United-States-of-America michael-winterbottom
6217,Cat People,shotgun attack lingerie held-captive incest dissection jungle-cat erotic-movie year separ irina nastassja kinski minist brother paul malcolm mcdowel reunit new orlean erot tale supernatur zoologist captur wild panther irina drawn cat zoo curat john heard drawn soon irina brother reveal famili secret sexual arous turn predatori jungl cat en drama fantasy horror thriller nastassja-kinski malcolm-mcdowell john-heard ruby-dee ed-begley-jr. English universal-pictures rko-pictures United-States-of-America charles-w.-fries paul-schrader
26688,Sorority Row,female-nudity graduation serial-killer blood slasher killer horror-movie-remade sorority-house axe five soror girl inadvert caus murder one sister prank gone wrong agre keep matter never speak get live prove easier said done graduat mysteri killer goe five anyon know secret en horror mystery thriller rumer-willis briana-evigan jamie-chung leah-pipes teri-andrzejewski English summit-entertainment karz-entertainment United-States-of-America mike-karz stewart-hendler
43867,The Prisoner of Zenda,kidnapping coronation villain kingdom heir-to-the-throne royalty mistaken-identity king identity-swap monarch lookalikes beautiful-princess englishman ruritarian holiday must imperson king right monarch distant cousin drug kidnap en adventure drama romance ronald-colman madeleine-carroll raymond-massey mary-astor douglas-fairbanks-jr. Español English united-artists selznick-international-pictures United-States-of-America john-cromwell
6615,Lars and the Real Girl,garage lone-wolf dying-and-death loss delusion puppet doll sometim find love youd least expect ask lar sweet quirki guy think he found girl dream lifes doll name bianca lar complet content artifici girlfriend develop feel margo attract cowork lar find lost uniqu love triangl hope somehow discov real mean true love en comedy romance drama ryan-gosling emily-mortimer paul-schneider kelli-garner lauren-ash English Español sidney-kimmel-entertainment metro-goldwyn-mayer-(mgm) United-States-of-America john-cameron craig-gillespie
14574,The Boy in the Striped Pyjamas,nationalism concentration-camp world-war-ii gas-chamber nazis concentration-camp-prisoner famili move home berlin strang new hous poland young bruno befriend shmuel boy live side fenc everyon seem wear stripe pajama unawar shmuel fate jewish prison role nazi father play imprison bruno embark danger journey insid camp wall en war drama asa-butterfield jack-scanlon vera-farmiga david-thewlis rupert-friend English miramax-films bbc-films United-Kingdom United-States-of-America david-heyman mark-herman
16,Dancer in the Dark,individual dancing usa robbery factory-worker secret factory small-town dance blindness-and-impaired-vision death-penalty immigrant eye-operation eyesight fantasy naivety self-abandonment hereditary-disease loss-of-eyesight czech dying-and-death van friendship murder teacher debt execution crime police-officer selma czech immigr verg blind struggl make end meet son inherit genet disord suffer fate without expens oper life get difficult selma learn cope love music escap life troubl even moment dream littl number rhythmic beat surround en drama crime music björk catherine-deneuve david-morse peter-stormare joel-grey English fine-line-features zentropa-entertainments Argentina Denmark Finland France Germany Iceland Italy Netherlands Norway Sweden United-Kingdom United-States-of-America vibeke-windeløv lars-von-trier
39780,Oscar and Lucinda,minister australia inheritance wager woman-director 19th-century childhood abus evangelist father misfit oscar hopkin becom anglican minist develop divin obsess gambl lucinda leplastri rich australian heiress shop london materi newli acquir glass factori back home decid travel australia missionari oscar meet lucinda aboard ship mutual obsess blossom make wager alter destini en drama romance ralph-fiennes cate-blanchett ciarán-hinds tom-wilkinson richard-roxburgh Français English fox-searchlight-pictures australian-film-finance-corporation-(affc) Australia United-Kingdom United-States-of-America gillian-armstrong
21612,The Funeral,suicide bedroom strike great-depression trade-union murder mafia corpse new-york-city violence stabbing madness 1930s stori concern funer one three brother famili gangster live new york 1930 detail past brother famili shown seri flashback climax shock end en crime drama christopher-walken chris-penn annabella-sciorra isabella-rossellini vincent-gallo Italiano English c&p-productions United-States-of-America abel-ferrara
36691,Solitary Man,infidelity bankrupt loneliness comedy family-drama car magnat watch person profession life hit skid busi romant indiscret en comedy drama romance michael-douglas danny-devito jesse-eisenberg susan-sarandon mary-louise-parker English smartest-man-productions millennium-films United-States-of-America steven-soderbergh brian-koppelman
23631,Machete,illegal-immigration immigration-law machete politician death-of-a-child hard-to-kill brutal-death setup betray man hire assassin texa senat exfederal launch brutal rampag reveng former boss en action comedy thriller danny-trejo michelle-rodriguez jessica-alba robert-de-niro lindsay-lohan English Español dune-entertainment dune-entertainment-iii United-States-of-America robert-rodriguez
45324,Casino Jack,biography duringcreditsstinger base true stori hot shot washington dc lobbyist protégé go hard scheme peddl influenc lead corrupt murder en crime comedy drama kevin-spacey kelly-preston hannah-endicott-douglas rachelle-lefevre barry-pepper English Français an-olive-branch-productions rollercoaster-entertainment Canada george-hickenlooper
12144,The Land Before Time,vulkan loss-of-mother tyrannosaurus-rex earthquake primitive-time dinosaur orphan brontosauru name littlefoot set search legendari great valley land lush veget dinosaur thrive live peac along way meet four young dinosaur one differ speci encount sever obstacl learn work togeth order surviv en animation adventure family gabriel-damon candace-hutson judith-barsi will-ryan pat-hingle English lucasfilm universal-pictures Ireland United-States-of-America gary-goldman don-bluth
11658,Tae Guk Gi: The Brotherhood of War,archaeologist korean-war north-korea south-korea air-raid pyre 1950 south korea shoeshin jinta lee 18yearold old student brother jinseok lee form poor happi famili mother jinta fiancé youngshin kim young sister jinta mother tough worker sacrific send jinseok univers north korea invad south famili escap rel hous countri along journey jinseok forc join armi fight front jinta enlist protect young brother command promis jinta get medal would releas brother jinta becom braver soldier compani along bloodi war brother relationship jinseok older brother deterior lead dramat tragic end ko action adventure drama history war jang-dong-gun won-bin lee-eun-ju gong-hyung-jin park-jeong-woo 한국어/조선말 showbox-entertainment South-Korea lee-seong-hun kang-je-gyu
56601,The Perfect Game,baseball sport based-on-true-story family-relationships base true stori group boy monterrey mexico becom first nonu team win littl leagu world seri en drama family clifton-collins-jr cheech-marin moisés-arias emilie-de-ravin jake-t.-austin English highroad-entertainment prelude-pictures United-States-of-America mark-w.-koch william-dear
9552,The Exorcist,exorcism holy-water religion-and-supernatural vomit christian possession profanity priest ouija-board satan paranormal-phenomena girl demon strong-language disturbed-child crisis-of-faith sfx 12yearold regan macneil begin adapt explicit new person strang event befal local area georgetown mother becom torn scienc superstit desper bid save daughter ultim turn last hope father damien karra troubl priest struggl faith en drama horror thriller linda-blair max-von-sydow ellen-burstyn jason-miller lee-j.-cobb Deutsch Français Latin العربية ελληνικά English warner-bros. hoya-productions United-States-of-America william-peter-blatty william-friedkin
578,Jaws,fishing atlantic-ocean bathing shipwreck police-chief ferry-boat dying-and-death dolly-zoom shark great-white-shark animal-horror insati great white shark terror townspeopl amiti island polic chief oceanograph grizzl shark hunter seek destroy bloodthirsti beast en horror thriller adventure roy-scheider robert-shaw richard-dreyfuss lorraine-gary murray-hamilton English universal-pictures zanuck/brown-productions United-States-of-America richard-d.-zanuck steven-spielberg
2105,American Pie,graduation innocence coming-of-age teenager high-school-student pie teen-comedy teenage-sexuality exchange-student sitting-on-a-toilet voyeurism virginity laxative prom-night highschool parti four friend find lose collect virgin isnt easi thought still believ need colleg motiv enter pact score senior prom en comedy romance jason-biggs chris-klein thomas-ian-nicholas alyson-hannigan shannon-elizabeth English universal-pictures summit-entertainment United-States-of-America chris-weitz
126319,Ernest & Celestine,mouse musician friendship prejudice bear celestin littl mous tri avoid dental career ernest big bear crave artist outlet celestin meet ernest overcom natur enmiti forg life crime togeth fr animation comedy drama family anne-marie-loop lambert-wilson pauline-brunner patrice-melennec brigitte-virtudes Français studiocanal la-parti-productions Belgium France Luxembourg vincent-tavier stéphane-aubier
10136,The Golden Child,monk social-worker wretch tibet demon evil missing-person mysticism reluctant-hero detect special miss children madcap mission save youth mystic power who abduct evil cult battl band supernasti scrambl boobytrap chamber horror travers tibet obtain sacr dagger en action adventure comedy eddie-murphy charles-dance charlotte-lewis victor-wong peter-kwong Český English Italiano paramount-pictures United-States-of-America robert-d.-wachs michael-ritchie
67660,Think Like a Man,advice love relationship ensemble-cast duringcreditsstinger turning-the-tables reading-a-book african-american-comedy balanc power four coupl relationship upset women start use advic steve harvey book act like ladi think like man get want men men realiz women gotten hold relationship playbook decid best defens good offens come plan use inform advantag en comedy romance michael-ealy jerry-ferrara meagan-good regina-hall kevin-hart English rainforest-films United-States-of-America william-packer tim-story
10611,Barbershop,hairdresser shop neighbor debt meeting hoodlum day life barbershop south side chicago calvin inherit struggl busi deceas father view shop noth burden wast time sell shop local loan shark calvin slowli begin see father vision legaci struggl notion sold en comedy drama ice-cube anthony-anderson cedric-the-entertainer sean-patrick-thomas eve English metro-goldwyn-mayer-(mgm) United-States-of-America mark-brown tim-story
154,Star Trek II: The Wrath of Khan,uss-enterprise genesis asteroid self-sacrifice midlife-crisis terraforming simulator cadet radiation uss-reliant ceti-alpha-v genetics space-opera admir jame kirk feel old prospect accompani old ship enterpris two week cadet cruis make feel younger train cruis becom life death struggl khan escap year exil captur power creation en action adventure science-fiction thriller william-shatner leonard-nimoy deforest-kelley james-doohan george-takei English paramount-pictures United-States-of-America robert-sallin nicholas-meyer
3049,Ace Ventura: Pet Detective,dolphin mascot private-detective pets he ace ventura pet detect jim carrey case find miami dolphin miss mascot quarterback dan marino goe eyebal eyebal maneat shark stake miami dolphin woo wow ladi whether he undercov fire underwat alway get man beast en comedy mystery jim-carrey sean-young courteney-cox tone-loc dan-marino English warner-bros. morgan-creek-productions United-States-of-America james-g.-robinson tom-shadyac
860,WarGames,video-game artificial-intelligence fbi cold-war hacker prosecution norad government computer nuclear-threat high school student david lightman matthew broderick talent hack tri hack comput system play unreleas video game unwittingli tap defens depart war comput initi confront global proport togeth girlfriend alli sheedi wizardli comput geniu john wood david must race time outwit opponentand prevent nuclear armageddon en thriller science-fiction matthew-broderick dabney-coleman ally-sheedy john-wood barry-corbin English united-artists sherwood-productions United-States-of-America richard-hashimoto john-badham
9281,Witness,corruption detective police-brutality amish suspense barn-raising lancaster -pa shelter amish child sole wit brutal murder restroom philadelphia train station must protect assign fall taciturn detect goe undercov pennsylvania dutch commun farm slowli assimil despit urban grit forg romant bond child beauti mother en crime drama romance thriller harrison-ford kelly-mcgillis josef-sommer lukas-haas jan-rubes Deutsch English paramount-pictures United-States-of-America edward-s.-feldman peter-weir
75674,Act of Valor,submarine navy scuba-diving heroism navy-seal pistol secret-plot military-life valor terrorist-plot navy-life national-security pregnant-wife silver-star counter-plot duringcreditsstinger covert mission rescu kidnap cia oper uncov chill plot elit highli train us seal team speed hotspot around globe race clock stop deadli terrorist attack en action thriller war roselyn-sánchez emilio-rivera nestor-serrano gonzalo-menendez alexander-asefa English Pусский relativity-media bandito-brothers United-States-of-America mike-mccoy
9762,Step Up,dancing new-love dance baltimore art-school woman-director everyon deserv chanc follow dream peopl get one shot tyler gage rebel wrong side baltimor track thing stand unfulfil life dream one day make nora privileg ballet dancer attend baltimor ultraelit maryland school art en music drama romance crime channing-tatum jenna-dewan damaine-radcliff de'shawn-washington mario English summit-entertainment offspring-entertainment United-States-of-America patrick-wachsberger anne-fletcher
3179,Beavis and Butt-Head Do America,washington-d.c. casino hotel sun television sperm based-on-tv-series las-vegas swat-team adult-animation road-movie mike judg slacker duo beavi butthead wake discov tv stolen search new one take clueless adventur across america manag accident becom america want en animation comedy mike-judge bruce-willis demi-moore robert-stack richard-linklater Český English paramount-pictures geffen-pictures United-States-of-America mike-judge
184,Jackie Brown,airport underworld arms-deal weapon police drug jacki brown flight attend get caught middl smuggl cash countri gunrunn boss cop tri use jacki get boss hatch planwith help bail bondsmanto keep money base elmor leonard novel rum punch en comedy crime romance pam-grier samuel-l.-jackson robert-forster bridget-fonda michael-keaton English miramax-films United-States-of-America lawrence-bender quentin-tarantino
13335,Harold & Kumar Escape from Guantanamo Bay,terrorist aftercreditsstinger duringcreditsstinger satisfi urg white castl harold kumar jump plane catch harold love interest who head netherland pair must chang plan kumar accus terrorist rob corddri also star wild comedi sequel follow hapless stoner misadventur tri avoid captur depart homeland secur en comedy adventure john-cho kal-penn neil-patrick-harris rob-corddry jack-conley English new-line-cinema United-States-of-America jon-hurwitz
76726,Chronicle,seattle telekinesis friendship loneliness outcast coming-of-age student teenager superpower found-footage aftercreditsstinger abuse bittersweet three high school student make incred discoveri lead develop uncanni power beyond understand learn control abil use advantag live start spin control darker side begin take en science-fiction drama thriller dane-dehaan alex-russell michael-b.-jordan michael-kelly anna-wood English twentieth-century-fox-film-corporation dune-entertainment United-States-of-America john-davis josh-trank
